id,text,target
70274,so the young conservatives you know are also the ones who never had the focus to power through order of the phoenix and its too many pages of harry teen angst,0
65093,holy shit that awesome,1
95254,continues to nosedive in ratings down since last year their audience consists of weenie liberals in mommies basement,0
62553,willie hurtful response to his former fans who have quit him in droves over of his support for that little hippie beano,1
93475,aint gonna like that,0
73149,without doubt,0
48315,sorry you are going through this,0
53176,here is the problem with the left they can have an intelligent debate on an issue want to prove point have norm on and question him about his comments and have points to counter his comments instead the left just silenced him shows their lack of intellegence,1
68512,such good news hope she is better soon,0
97758,obvio,0
88321,know right it pisses me off he is so busy giving himself credit while we are all scared to death here in nc don trust him,1
54947,hell ya she is,0
28642,here you go,0
40384,what the point the bbc are the propaganda machine of the you all know the answer to brexit is disaster thats loud and clear by businesses amp corporation but your just the mouth peace of the tories,0
88394,like carol she is funny,0
37125,once again stay away from the pronoun we you are an individual btw not justifying him males telling you to stay safe on here,0
17635,thank antifa for their special brand of authoritarianism just look at sargon of akkad,0
80221,stand your ground conservatives,0
28428,she is evil how dare her,1
82183,it is all about bs think there any more idiot tham the liberals,1
34074,you must love djt more then do you are obsessed with him,0
30333,the fact that she is disrespectful and blatantly rude has nothing to do with her situation,1
78559,withdraw trump has whole list of conservatives to pick from,0
84950,yes yes he is,1
59802,brennan sure as hell is,1
21112,truly sad there are so many other things we shud be talking abt gun control homeless getting those kids back their parents but it this news still talks abt know donald trump has truly separate this country in many ways not just one way but many ways,0
