,text,target
2775,one imagines you are being sarcastic one worries that you are not,0
2776,im not apart of antifa foxy agree with you they are terrorsits,1
2777,it different when they are trying to argue with you why you are wrong for believing in different god all for respecting their religion but deserve respect back,0
2778,pirates of dark water there another one that loved and wondered how the story would have turned out if it had been allowed to finish,0
2779,do not know if feel sorry for you or should block you because you keep going over the same thing you have no read thing or you are remainer still do not mater ve answered all your questions amp you have done nothing,0
2780,discussing,0
2781,epic fail on that front hopefully she will succeed in the future,0
2782,mbappe is bang average would shit bricks in pl glad for him he is in league which is absolute joke,0
2783,yes please maga confirmkavanaugh voteredtosaveamerica,0
2784,liberals don care who they destroy and leave in their wake,0
2785,saw female supporters of the judge on fox awesome women conservatives rightly fear harassment and threats of physical harm for speaking out publicly today few people trust journalists not to twist what they say happened to me twice learned,0
2786,shit jamming ju,0
2787,he is failure in every way possible,1
2788,antifa are not fascist they re terrorist,1
2789,quite possible you are very right to be skeptical but one has to start somewhere,1
2790,you re from my state what is your view on gun control,0
2791,you are perfect,0
2792,turn the tv off when juan speaks he is real sicko,1
2793,ol bob sez white existence is crime alrighty then another country to scratch off the tourist destination list south africa can now join cuba venezuela and the entire european union liking poland more and more everyday even russia now just to piss off liberals,0
2794,talk about the pot calling the kettle black you should be ashamed of your cash payoffs to iran amp of you helping iran to become necular power it would be better if you just set your sales and gave us all big wave goodby will clean up your mess,1
2795,colored people should vote what color is she referring to white and bright white is color next racial dividing statement ms obama,1
2796,also puerto rico is island add in the middle of the atlantic and people have nowhere to go if big enough hurricane comes through there everyone could die,0
2797,forgotten his reboot on fox starts in less than weeks guess you are out of the loop watching fake news all the time walkaway,0
