,text,target
3425,@USER @USER This B**ch Behar needs to shut that big ugly hole on her face and think about the fact she's not giving Kavanaugh or his family the benefit of their rights as citizens. In her fat head they're guilty bc they're Conservatives. Behar needs a muzzle around decent people. HRC clone.,1.0
3428,@USER Mueller can go fornicate himself. He is as crooked as the day is long.,1.0
3431,People leaving racist comments on my posts will be instantly blocked. There are low follow accounts posting this crap and I think they are trying to make #MAGA look bad  If you are racist in any way feel free to block me because I think you're an ignorant POS,1.0
3434,@USER Why is Antifa upset w/ “prof.” Blasé-Ford? Antifa is the group that harrasses &amp; threatens people at their homes.,1.0
3435,"@USER primary argument against #Kavanaugh is that he is too Constitutional""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are scared animals backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung""",1.0
3436,@USER Both QAnon and Antifa will be listed as diseases,1.0
3439,@USER Don't even presume to know what liberals feel or think.  I am liberal.  I am personally opposed to abortion in any but life-and-death circumstances.  But I am also personally opposed to imposing MY PERSONAL FEELINGS about abortion on anyone else.  So do us all a favor and STFU.,0.0
3440,@USER I love you bitchhh I aint never gonna stop loving you.... bitchhhhhh,1.0
3441,@USER because im a broke ass bitxh :(((( and LOL EVEB BETTER she runs in her sleep so like while she’s lying down she just rUNS like feet going usain bolt xD and i get kicked a lot 🤙🏻,1.0
3442,@USER As usual @USER doesn’t have a clue. The kids must make this shit up when he takes a crap since they are of the same consistency.,1.0
3450,Opportunist to the max. An evil lier also. URL,0.0
3455,@USER I'm not an asshole libtard.,1.0
3460,@USER Because he is right the Governor of Puerto Rico 🇵🇷 is a FRAUD,1.0
3461,@USER @USER Nurse is valuable in his own end!?!? Have you watched him play? He rarely gets the puck out in first attempt. Also not all that spectacular defensively. Not worth what he is holding out for.,1.0
3465,@USER Nope. Not going to miss his sorry ass at all.,1.0
3473,@USER Yea that’s a crazy ass story. Like how do you go into the wrong apartment. There’s numbers on doors. And wouldn’t you notice as soon as you walk in and it ain’t your shit 🤷🏻‍♀️🤦🏻‍♀️,1.0
3474,@USER Hey Woodward: You are a silly old fart and do not know what is going on in the White House.  You are the one who has reached a mental stage yourself of Alzheimers,1.0
3479,@USER Robyn I was gonna make vegan scones but I ran out of fucking time.  Blame my biochem lab,1.0
3482,@USER Well if Trumpster said it then it must be true he also have himself a 10 on handling Cuba hurricane sad piece of something he is...,1.0
3484,@USER It sucks hy 🤦‍♀️,1.0
3488,@USER @USER Abso-fucking-lutely. That shit was here already!,0.0
3490,@USER @USER @USER @USER @USER No.   I mean parasite in the sense of private companies being an unnecessary  and universally-unwanted bauble imposed on an essential public service by people who put profits before public opinion and democracy.,1.0
3491,@USER @USER Is it credible to believe he is worse than either: gordon on the browns in 2018 or 2017 brandin cooks?,1.0
3495,@USER 😐 sorry but she is an idio,1.0
3496,"@USER The Dregs of Society"" are ISIS, ANTIFA, BLM, Planned Parenthood, Illllegal aliens, Pedofiles, and liberals.  This is who the Democrats support.  Once again, accusing others of what YOU, Biden are guilty of.""",1.0
3500,@USER Just listening to Juan Williams on the FIVE drives me crazy.  He is such an ignorant man.  Where does this man get his facts?  Thank GOD for Jesse Waters and you ladies!,1.0
3501,@USER Now that’s the pot calling the kettle black! Liberals are nothing but bullies! Antifa-Bullies!!! Trump Haters-Bullies!!!,1.0
3502,@USER Where is the fascist version of Antifa?,1.0
3508,930 pm 3rd round: gun control whining and Sen Blumenthal hands still shaking like a leaf as he tells the judge get into the real world. This from a millionaire who has no idea about the real world. @USER @USER #KavanaughConfirmationHearings,1.0
3509,@USER Awh shit.,0.0
3516,@USER @USER @USER @USER lol she is such a troll im so glad she went away and all u trump supporters told her to GTFO. Thank god we got a real superstar in @USER who is going to actually fight for everyone no matter who they choose to vote for. Isn't she awesome! Please join us we rly need ur help!,1.0
3518,@USER This is why we need gun control,1.0
3519,@USER @USER Prove your claim or be exposed as the lying piece of shit you are.   Meanwhile... URL,1.0
3521,@USER @USER @USER Do it with quran and then we will see how much atheist and brave she is... hindus figured it out that this type of attention grabbing big boss wanna be people are not worth it...  Go live in your 2 minutes Prime Time covered life ... Lord krishna and his followers don't care,1.0
3527,@USER @USER don't disrespect sharpie like that bro it was definitely some off brand shit from the back of a dollar tree 😭,1.0
3533,@USER Got to be about the dumbest thing ever.,0.0
3534,@USER @USER I’ve never once heard you be thankful. All you do is shit on Canada. On the police. On our history. On Conservatives.,1.0
3540,@USER @USER Just imagine if Dr Ford was a member of a minority. Antifa would be firebombing the Judge’s residence. #IDENTYPOLITICS,1.0
3543,@USER She is dillusional!,0.0
3544,@USER It’s more what she does than who she is,1.0
3545,@USER Goodell is one of the worst things that has ever been unleashed on Pro Sports.  Useless!!!,1.0
3548,@USER Master of None was so fucking good.,1.0
3557,@USER @USER Little ass boy🐒,0.0
3565,🛑 Truthfeed News 🛑 👉 'JUST IN: FBI Deals Yet Another Devastating Blow to Democrats on Kavanaugh’s Accuser' #MAGA￼🇺🇸#2A #Prolife URL,1.0
3566,@USER That was Awesome. I love hearing you destroy the Liberals but most of all Trudeau,1.0
3568,@USER And the factory’s coming back U do n a movie on that... sum worth do n.. cause just sling shit shows No intelligence..,1.0
3571,@USER Deranged and demented what a perfect match for the Democratic party,1.0
3572,@USER amenadiel's were my favorite. the massive triangle shape... the actor being hot.... the big connection spots.... kisses my fingertips,1.0
3573,@USER @USER Liberals are full of hate yet they talk like their morality is above anyone  who thinks differently. Funny how their words and actions never match up to what they pretend to preach. Imposters of any human decency. Emotionally and politically bankrupt.,1.0
3574,A Divided Self or “My Name is Legion”  Demon possession overall is marked by a loss of freedom.  The Gadarenes are Us URL  #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod #prayers #hope URL,1.0
3575,@USER @USER found out the name but I forgot.,1.0
3577,#qanda what happen to the predicted fall of Society after  SSM. Only the religious conservatives right     are the ones  running a muck in government.,1.0
3583,@USER Bernie! You have been in Congress how long? Now that you are getting closer to your death bed since you are old as dirt.. Why a concern now? How many bills did you try to write or endorse before you decided to run for POTUS? Do tell!!!,1.0
3584,@USER 😂 NIGGA hit em wit the o well lowkie,1.0
3589,@USER @USER The ‘AntiFa’ crowd? What a quack.,1.0
3590,@USER Thank you for saving the dogs!!!!why are people assholes,1.0
3593,@USER Crazy how funny Jim used to be. Now it's funny how crazy he has become.,1.0
3598,@USER Keep up the good work while the liberals waste time crying and pointing the country moves closer to greatness again! MAGA,1.0
3604,@USER @USER @USER @USER this comment only shows that having refused to engage with facts you do the fascist antifa approach which is to use personal attack to try to bully your way into some mythical win. Research projection and stop doing it u look stupid now!,1.0
3617,GOP VOTERS BETTER WAKE THE HELL UP!!!!!  #RNC poll finds #GOP voters aren't worried about midterms. That's bad URL via @USER #MAGA  #TuesdayThoughts,1.0
3618,@USER @USER You can’t accuse someone of something like this &amp; expect to not have to come forward &amp; testify about it! We’re we just suppose to believe it &amp; crucify him?  I am sure u liberals think so.,1.0
3623,@USER Lol okay cuz this shit gotta be discreet 😂,1.0
3626,@USER your pappy is a big fat fool the Democrats doesn’t have to make him look bad he makes himself look just what he is an ignorant 5th level  FOOL,1.0
3627,@USER His mouth goes to one side all smirky and shit and I don’t like it.,1.0
3628,@USER Yes Liberals vs progressives This should be a really dumb banter  Go,1.0
3629,@USER Bad ass bitch*,1.0
3630,@USER Mann i ain’t that smoove booty like you gee 😭😆🤷🏽‍♂️,1.0
3631,@USER Die bitch,1.0
3635,@USER @USER @USER @USER @USER @USER @USER @USER How blindly ignorant you are. Shameful people with the deep thinking you lack can vote,1.0
3638,@USER @USER @USER @USER @USER Holy shit that's awesome,1.0
3640,Willie’s hurtful response to his former fans who have quit him in droves over of his support for that little hippie Beano. #MAGA @USER URL,1.0
3644,@USER Here is the problem with the left....they can’t have an intelligent debate on an issue. Want to prove a point? Have Norm on and question him about his comments and have points to counter his comments. Instead the left just silenced him. Shows their lack of intellegence.,1.0
3647,@USER @USER I know right. It pisses me off he is so busy giving himself credit while we are all scared to death  here in nc. I don’t trust him,1.0
3655,@USER She is Evil!  How dare her.,1.0
3656,@USER It is all about bs ☝Think there any more idiot tham the liberals.,1.0
3658,@USER The fact that she is disrespectful and blatantly rude has nothing to do with her situation🤪,1.0
3660,@USER @USER @USER @USER Yes. Yes he is!,0.0
3661,@USER Brennan sure as hell is.,1.0
3664,@USER It’s exactly why I tweet!! Well that and making fun of liberals and their insanity!! 🙏🇺🇸❤️✝️❤️🇺🇸🙏 GOD help!!! 🙏❤️✝️✝️❤️🙏,1.0
